"term","count.2013","pct.2013","count.2017","pct.2017","difference","ratio"
"shore",76,0.00197489800691214,16,0.00628683693516699,0.00431193892825485,3.18337297073726
"ai",57,0.00148117350518411,12,0.00471512770137525,0.00323395419619114,3.18337297073726
"honest",105,0.00272847750954967,22,0.00864440078585462,0.00591592327630495,3.16821405182898
"population",67,0.0017410285060936,14,0.00550098231827112,0.00375995381217752,3.15961645603026
"discovery",91,0.00236468050827638,19,0.00746561886051081,0.00510093835223442,3.15713638031909
"safe",245,0.00636644752228257,51,0.0200392927308448,0.0136728452085622,3.14764123331061
"hitachi",53,0.00137723150482031,11,0.00432220039292731,0.002944968888107,3.13832524001928
"saye",53,0.00137723150482031,11,0.00432220039292731,0.002944968888107,3.13832524001928
"loan",314,0.00815944702855806,65,0.0255402750491159,0.0173808280205578,3.13014778571697
"designate",121,0.00314424551100486,25,0.00982318271119843,0.00667893720019357,3.12417801880206
"love",751,0.0195151105683029,155,0.0609037328094303,0.0413886222411274,3.1208499996076
"youtube",63,0.0016370865057298,13,0.00510805500982318,0.00347096850409338,3.12021080861945
"facility",704,0.0182937920640283,145,0.0569744597249509,0.0386806676609226,3.1144149624933
"entitlement",102,0.00265052100927682,21,0.00825147347740668,0.00560095246812986,3.11315150814746
"garden",112,0.00291037601018632,23,0.00903732809430255,0.00612695208411624,3.10520979511648
"higher",504,0.0130966920458384,103,0.0404715127701375,0.0273748207242991,3.0902087816135
"learner",230,0.00597666502091833,47,0.018467583497053,0.0124909184761347,3.08994789442214
"anti",64,0.00166307200582075,13,0.00510805500982318,0.00344498300400243,3.07145751473477
"laura",64,0.00166307200582075,13,0.00510805500982318,0.00344498300400243,3.07145751473477
"id",302,0.00784762102746667,61,0.0239685658153242,0.0161209447878575,3.05424608699046
"confidentiality",298,0.00774367902710288,60,0.0235756385068762,0.0158319594797734,3.04450099550375
"health",1793,0.046592001663072,360,0.141453831041257,0.0948618293781854,3.03601103176838
"uphold",80,0.00207884000727594,16,0.00628683693516699,0.00420799692789105,3.02420432220039
"coffee",75,0.00194891250682119,15,0.00589390962671906,0.00394499711989786,3.02420432220039
"showcase",75,0.00194891250682119,15,0.00589390962671906,0.00394499711989786,3.02420432220039
"enjoyable",65,0.0016890575059117,13,0.00510805500982318,0.00341899750391148,3.02420432220039
"anyone",452,0.0117454460411091,90,0.0353634577603143,0.0236180117192053,3.01082288714641
"semiconductor",166,0.00431359301509758,33,0.0129666011787819,0.00865300816368435,3.00598622387388
"collaboratively",217,0.00563885351973599,43,0.0168958742632613,0.0112570207435253,2.99633147130454
"unite",273,0.00709404152482915,54,0.0212180746561886,0.0141240331313595,2.99097130767072
"thing",760,0.0197489800691214,150,0.0589390962671906,0.0391901161980691,2.98441216006618
"promptly",152,0.00394979601382429,30,0.0117878192534381,0.00783802323961383,2.98441216006618
"th",614,0.0159550970558428,121,0.0475442043222004,0.0315891072663576,2.97987559435055
"ring",61,0.0015851155055479,12,0.00471512770137525,0.00313001219582734,2.97462720216432
"weekend",367,0.00953667853337837,72,0.0282907662082515,0.0187540876748731,2.96652195093227
"edi",102,0.00265052100927682,20,0.00785854616895874,0.00520802515968192,2.96490619823568
"fascinate",77,0.00200088350700309,15,0.00589390962671906,0.00389302611971596,2.9456535605848
"nash",77,0.00200088350700309,15,0.00589390962671906,0.00389302611971596,2.9456535605848
"flexi",72,0.00187095600654835,14,0.00550098231827112,0.00363002631172277,2.94019864658372
"tyne",108,0.00280643400982252,21,0.00825147347740668,0.00544503946758416,2.94019864658372
"stack",1184,0.0307668321076839,230,0.0903732809430255,0.0596064488353416,2.93736061700207
"optional",93,0.00241665150845828,18,0.00707269155206287,0.00465604004360459,2.9266493440649
"belief",306,0.00795156302783047,59,0.0231827111984283,0.0152311481705978,2.91549109493175
"discretionary",109,0.00283241950991347,21,0.00825147347740668,0.00541905396749321,2.91322434707377
"starter",250,0.00649637502273731,48,0.018860510805501,0.0123641357827637,2.90323614931238
"scheme",2870,0.0745783852610244,549,0.215717092337917,0.141138707076893,2.89248810607668
"quite",152,0.00394979601382429,29,0.0113948919449902,0.00744509593116589,2.88493175473064
"powerful",63,0.0016370865057298,12,0.00471512770137525,0.00307804119564544,2.8801945925718
"description",1341,0.0348465556219629,255,0.100196463654224,0.065349908032261,2.8753620513091
"promise",121,0.00314424551100486,23,0.00903732809430255,0.00589308258329769,2.87424377729789
"numeracy",116,0.00301431801055011,22,0.00864440078585462,0.0056300827753045,2.86777996070727
"en",74,0.00192292700673024,14,0.00550098231827112,0.00357805531154088,2.86073381829767
"marital",159,0.00413169451446093,30,0.0117878192534381,0.00765612473897718,2.85302294547207
"non",674,0.0175142270612998,127,0.049901768172888,0.0323875411115882,2.8492132709158
"productive",154,0.00400176701400618,29,0.0113948919449902,0.00739312493098399,2.8474651085653
"chemical",85,0.00220876750773069,16,0.00628683693516699,0.00407806942743631,2.84630995030625
"mould",117,0.00304030351064106,22,0.00864440078585462,0.00560409727521356,2.84326902087216
"everyone",351,0.00912091053192319,66,0.0259332023575638,0.0168122918256407,2.84326902087216
"maximize",80,0.00207884000727594,15,0.00589390962671906,0.00381506961944312,2.83519155206287
"proud",331,0.0086012005301042,62,0.0243614931237721,0.0157602925936679,2.83233637426623
"collect",203,0.0052750565184627,38,0.0149312377210216,0.00965618120255891,2.83053606511367
"thread",171,0.00444352051555232,32,0.012573673870334,0.00813015335478167,2.82966486287756
"reflect",262,0.0068082010238287,49,0.0192534381139489,0.0124452370901202,2.82797732419502
"perk",75,0.00194891250682119,14,0.00550098231827112,0.00355206981144993,2.82259070072037
"pre",623,0.0161889665566614,116,0.0455795677799607,0.0293906012232993,2.81547111858143
"ready",393,0.0102123015357431,73,0.0286836935166994,0.0184713919809564,2.80873938321411
"screen",292,0.00758776602655718,54,0.0212180746561886,0.0136303086296314,2.79635331162365
"stand",352,0.00914689603201414,65,0.0255402750491159,0.0163933790171018,2.79223410430434
"commitment",1132,0.0294155861029546,209,0.0821218074656189,0.0527062213626643,2.79177872499948
"evidence",548,0.0142400540498402,101,0.0396856581532416,0.0254456041034015,2.78690361808613
"lesson",76,0.00197489800691214,14,0.00550098231827112,0.00352608431135898,2.7854513493951
"session",289,0.00750980952628433,53,0.0208251473477407,0.0133153378214563,2.77305932658514
"ec",180,0.00467739001637086,33,0.0129666011787819,0.00828921116241106,2.77218729535036
"almost",120,0.00311826001091391,22,0.00864440078585462,0.00552614077494071,2.77218729535036
"ryan",60,0.00155913000545695,11,0.00432220039292731,0.00276307038747035,2.77218729535036
"node",437,0.0113556635397448,80,0.031434184675835,0.0200785211360901,2.76815040933674
"rat",66,0.00171504300600265,12,0.00471512770137525,0.0030000846953726,2.74927665654581
"morgan",237,0.00615856352155497,43,0.0168958742632613,0.0107373107417063,2.74347649482314
"autonomous",160,0.00415768001455188,29,0.0113948919449902,0.0072372119304383,2.74068516699411
"reality",127,0.00330015851155055,23,0.00903732809430255,0.005737169582752,2.73845273270114
"opening",72,0.00187095600654835,13,0.00510805500982318,0.00323709900327484,2.73018445754202
"onwards",122,0.00317023101109581,22,0.00864440078585462,0.00547416977475881,2.72674160198396
"better",638,0.0165787490580256,115,0.0451866404715128,0.0286078914134872,2.72557599571352
"self",1204,0.0312865421095029,217,0.0852652259332024,0.0539786838236995,2.72530040663408
"opinion",111,0.00288439051009537,20,0.00785854616895874,0.00497415565886338,2.72450839837873
"unrivalled",747,0.0194111685679391,134,0.0526522593320236,0.0332410907640845,2.71247241750236
"cc",67,0.0017410285060936,12,0.00471512770137525,0.00297409919528165,2.70824267659737
"hatfield",67,0.0017410285060936,12,0.00471512770137525,0.00297409919528165,2.70824267659737
"condition",514,0.0133565470467479,92,0.0361493123772102,0.0227927653304623,2.70648635838946
"complaint",185,0.00480731751682561,33,0.0129666011787819,0.00815928366195631,2.69726331439495
"suffolk",118,0.00306628901073201,21,0.00825147347740668,0.00518518446667467,2.69102926975459
"corporation",152,0.00394979601382429,27,0.0106090373280943,0.00665924131427002,2.68597094405956
"never",766,0.0199048930696671,136,0.0534381139489195,0.0335332208792523,2.684672244251
"tableau",79,0.00205285450718499,14,0.00550098231827112,0.00344812781108613,2.67967471587377
"govern",96,0.00249460800873113,17,0.00667976424361493,0.0041851562348838,2.6776809102816
"aim",824,0.0214120520749422,145,0.0569744597249509,0.0355624076500087,2.66085938543117
"tax",182,0.00472936101655276,32,0.012573673870334,0.00784431285378123,2.65864116237397
"trust",633,0.0164488215575709,111,0.043614931237721,0.0271661096801501,2.65155355264016
"merchandise",97,0.00252059350882208,17,0.00667976424361493,0.00415917073479285,2.65007595244364
"kitchen",80,0.00207884000727594,14,0.00550098231827112,0.00342214231099518,2.64617878192534
"hoc",241,0.00626250552191877,42,0.0165029469548134,0.0102404414328946,2.6351987869796
"supervisor",201,0.0052230855182808,35,0.0137524557956778,0.008529370277397,2.63301371335855
"art",425,0.0110438375386534,74,0.0290766208251473,0.0180327832864939,2.63283670403328
"gold",1330,0.0345607151209625,231,0.0907662082514735,0.056205493130511,2.62628270085824
"l",553,0.0143699815502949,96,0.037721021611002,0.023351040060707,2.6249874767743
"diploma",185,0.00480731751682561,32,0.012573673870334,0.00776635635350838,2.61552806244358
"tech",903,0.0234649065821272,156,0.0612966601178782,0.037831753535751,2.61226951419303
"hub",110,0.00285840501000442,19,0.00746561886051081,0.00460721385050639,2.61181282371852
"discretion",232,0.00602863602110023,40,0.0157170923379175,0.00968845631681726,2.60707269155206
"horizon",64,0.00166307200582075,11,0.00432220039292731,0.00265912838710656,2.59892558939096
"container",70,0.00181898500636645,12,0.00471512770137525,0.0028961426950088,2.59217513331462
"sas",111,0.00288439051009537,19,0.00746561886051081,0.00458122835041544,2.5882829784598
"redis",117,0.00304030351064106,20,0.00785854616895874,0.00481824265831768,2.58479001897469
"jira",328,0.00852324402983135,56,0.0220039292730845,0.0134806852432531,2.58163783602473
"advertise",2526,0.0656393732297378,431,0.169351669941061,0.103712296711323,2.58003179506803
"up",176,0.00457344801600707,30,0.0117878192534381,0.00721437123743105,2.5774468655117
"mindset",141,0.00366395551282384,24,0.00943025540275049,0.00576629988992665,2.57379091251097
"workforce",247,0.00641841852246446,42,0.0165029469548134,0.0100845284323489,2.57118586098009
"belfast",548,0.0142400540498402,93,0.0365422396856582,0.022302185635818,2.5661587770496
"safely",71,0.0018449705064574,12,0.00471512770137525,0.00287015719491785,2.5556656243947
"highest",787,0.0204505885715771,133,0.0522593320235756,0.0318087434519986,2.55539501177035
"ten",77,0.00200088350700309,13,0.00510805500982318,0.00310717150282009,2.55289975250682
"boundary",285,0.00740586752592054,48,0.018860510805501,0.0114546432795804,2.5466983765898
"fill",422,0.0109658810383806,71,0.0278978388998035,0.016931957861423,2.54405813834393
"council",305,0.00792557752773952,51,0.0200392927308448,0.0121137152031053,2.52843312183967
"literacy",144,0.00374191201309669,24,0.00943025540275049,0.0056883433896538,2.52017026850033
"bleed",84,0.00218278200763974,14,0.00550098231827112,0.00331820031063138,2.52017026850033
"reliability",312,0.00810747602837617,52,0.0204322200392927,0.0123247440109166,2.52017026850033
"inspection",156,0.00405373801418808,26,0.0102161100196464,0.00616237200545828,2.52017026850033
"special",355,0.00922485253228698,59,0.0231827111984283,0.0139578586661413,2.51307119732145
"buy",447,0.0116155185406543,74,0.0290766208251473,0.017461102284493,2.50325637408086
"exhibit",91,0.00236468050827638,15,0.00589390962671906,0.00352922911844268,2.4924760897256
"faster",73,0.0018969415066393,12,0.00471512770137525,0.00281818619473595,2.48564738810991
"upcoming",140,0.00363797001273289,23,0.00903732809430255,0.00539935808156966,2.48416783609318
"curious",67,0.0017410285060936,11,0.00432220039292731,0.00258117188683371,2.48255578688092
"hungry",128,0.0033261440116415,21,0.00825147347740668,0.00492532946576517,2.48079260805501
"dynamic",9545,0.248031598368111,1557,0.611787819253438,0.363756220885327,2.46657209516292
"machine",693,0.0180079515630278,113,0.0444007858546169,0.0263928342915891,2.4656211284895
"northern",227,0.00589870852064548,37,0.0145383104125737,0.00863960189192819,2.46465991016332
"registration",135,0.00350804251227815,22,0.00864440078585462,0.00513635827357647,2.46416648475588
"mind",890,0.0231270950809448,145,0.0569744597249509,0.033847364644006,2.46353722875875
"knockout",86,0.00223475300782164,14,0.00550098231827112,0.00326622931044948,2.46156165760497
"band",80,0.00207884000727594,13,0.00510805500982318,0.00302921500254724,2.45716601178782
"durham",74,0.00192292700673024,12,0.00471512770137525,0.002792200694645,2.45205755854086
"triage",74,0.00192292700673024,12,0.00471512770137525,0.002792200694645,2.45205755854086
"appointment",364,0.00945872203310553,59,0.0231827111984283,0.0137239891653228,2.45093482156351
"enough",216,0.00561286801964504,35,0.0137524557956778,0.00813958777603276,2.45016553881976
"hire",1222,0.03175428111114,198,0.0777996070726916,0.0460453259615516,2.4500509647941
"ci",210,0.00545695501909934,34,0.0133595284872299,0.00790257346813052,2.44816540368603
"newcastle",310,0.00805550502819427,50,0.0196463654223969,0.0115908603942026,2.43887445338741
"far",155,0.00402775251409713,25,0.00982318271119843,0.00579543019710129,2.43887445338741
"holiday",2369,0.0615596497154588,382,0.150098231827112,0.0885385821116532,2.43825675618521
"mid",422,0.0109658810383806,68,0.0267190569744597,0.0157531759360791,2.43656272404771
"learn",4475,0.116285112906998,721,0.283300589390963,0.167015476483965,2.43625845397372
"annual",1033,0.0268430215939506,166,0.0652259332023576,0.038382911608407,2.42990279518521
"personally",212,0.00550892601928124,34,0.0133595284872299,0.00785060246794862,2.42506950365126
"nationality",106,0.00275446300964062,17,0.00667976424361493,0.00392530123397431,2.42506950365126
"country",1266,0.0328976431151417,203,0.0797642436149312,0.0468666004997895,2.42461878912591
"hyper",131,0.00340410051191435,21,0.00825147347740668,0.00484737296549233,2.42398056359573
"literate",275,0.00714601252501104,44,0.0172888015717092,0.0101427890466982,2.41936345776031
"plugins",150,0.00389782501364239,24,0.00943025540275049,0.0055324303891081,2.41936345776031
"mta",75,0.00194891250682119,12,0.00471512770137525,0.00276621519455405,2.41936345776031
"mile",207,0.0053789985188265,33,0.0129666011787819,0.00758760265995543,2.41059764813075
"england",477,0.0123950835433828,76,0.0298624754420432,0.0174673918986604,2.40921937617641
"accommodation",107,0.00278044850973157,17,0.00667976424361493,0.00389931573388336,2.40240530268255
"touch",1574,0.0409011771431541,250,0.0982318271119843,0.0573306499688302,2.40168704113754
"partner",4518,0.117402489410909,717,0.281728880157171,0.164326390746262,2.39968404052422
"properly",139,0.00361198451264195,22,0.00864440078585462,0.00503241627321267,2.39325521900751
"graham",158,0.00410570901436998,25,0.00982318271119843,0.00571747369682845,2.39256671060158
"pipeline",500,0.0129927500454746,79,0.031041257367387,0.0180485073219124,2.38912141453831
"occur",165,0.00428760751500663,26,0.0102161100196464,0.00592850250463974,2.38270643567304
"tag",127,0.00330015851155055,20,0.00785854616895874,0.00455838765740819,2.38126324582708
